Ziemia - Bisekcja, 
x,y
-0.05653177944626885,-0.9990662743637824
-0.05025371814002447,-0.9992970400524801
-0.04397432985505021,-0.9994882887836145
-0.037693863247906086,-0.9996400254408718
-0.03141256686127966,-0.9997522564698154
-0.025130689114203256,-0.9998249898756627
-0.018848478292300616,-0.999858235221004
-0.012566182538064385,-0.9998520036234624
-0.006284049841153058,-0.9998063077532943
-2.328028743296479E-6,-0.9997211618309322
0.006278735244120629,-0.999596581624471
0.012558892504112528,-0.9994325844470952
0.01883789646920425,-0.9992291891544507
0.02511550005819967,-0.9989864161419596
0.031391456400242775,-0.9987042873420782
0.03766551884428454,-0.9983828262215013
0.04393744096853483,-0.9980220577783092
0.05020697658986095,-0.9976220085390611
0.0564738797731627,-0.9971827065558337
0.06273790484072006,-0.9967041814032059
0.0689988063814912,-0.9961864641751897
0.0752563392603949,-0.995629587482108
0.08151025862753923,-0.9950335854474196
0.08776031992743415,-0.9943984937044922
0.09400627890815778,-0.9937243493933227
0.10024789163048577,-0.9930111911572063
0.10648491447699944,-0.9922590591393547
0.11271710416113796,-0.9914679949794637
0.11894421773623953,-0.9906380418102284
0.1251660126045163,-0.9897692442538126
0.13138224652602482,-0.9888616484182641
0.13759267762757357,-0.9879153018938841
0.14379706441161041,-0.9869302537495468
0.14999516576506952,-0.9859065545289699
0.15618674096817228,-0.9848442562469393
0.16237154970320433,-0.9837434123854837
0.16854935206324487,-0.9826040778900047
0.17471990856086902,-0.9814263091653572
0.18088298013679205,-0.9802101640718885
0.18703832816850674,-0.9789557019214241
0.19318571447884855,-0.9776629834732162
0.1993249013445483,-0.9763320709298411
0.20545565150473571,-0.9749630279330539
0.21157772816939976,-0.9735559195596013
0.2176908950278221,-0.9721108123169859
0.2237949162569592,-0.9706277741391917
0.22988955652979712,-0.9691068743823623
0.235974581023654,-0.9675481838204405
0.24204975542845397,-0.965951774640763
0.24811484595495945,-0.9643177204396133
0.254169619342955,-0.9626460962177348
0.26021384286940324,-0.9609369783758014
0.26624728435655165,-0.9591904447098487
0.27226971218000595,-0.9574065744066628
0.2782808952767574,-0.9555854480391318
0.28428060315317827,-0.9537271475615545
0.2902686058929599,-0.9518317563049156
0.2962446741650304,-0.9498993589721157
0.30220857923142525,-0.9479300416331654
0.30816009295509994,-0.945923891720346
0.314098987807732,-0.9438809980233233
0.32002503687745465,-0.9418014506842344
0.3259380138765703,-0.9396853411927282
0.3318376931492031,-0.9375327623809788
0.33772384967893004,-0.9353438084186539
0.34359625909635405,-0.9331185748078551
0.3494546976866476,-0.9308571583780169
0.35529894239704773,-0.9285596572807755
0.3611287708443105,-0.9262261709848004
0.36694396132212903,-0.9238568002705916
0.37274429280850135,-0.9214516472252455
0.37852954497306424,-0.9190108152371843
0.3842994981843821,-0.9165344089908536
0.3900539335171914,-0.9140225344613886
0.3957926327596063,-0.911475298909247
0.40151537842028634,-0.9088928108748063
0.4072219537355524,-0.9062751801729366
0.41291214267646326,-0.9036225178875386
0.41858572995586446,-0.9009349363660449
0.4242425010353682,-0.8982125492139038
0.4298822421323167,-0.8954554712890193
0.43550474022668967,-0.8926638186961698
0.441109783067969,-0.8898377087813955
0.44669715918197533,-0.8869772601263508
0.4522666578776343,-0.8840825925426422
0.457818069253739,-0.8811538270661171
0.46335118420563304,-0.8781910859511443
0.4688657944318743,-0.875194492664854
0.47436169244085125,-0.8721641718813546
0.4798386715573512,-0.8691002494759228
0.48529652592909256,-0.8660028525191662
0.49073505053321465,-0.8628721092711571
0.4961540411827186,-0.8597081491755458
0.5015532945328749,-0.8565111028536411
0.5069326080875828,-0.8532811020984702
0.5122917802056869,-0.8500182798688128
0.5176306101072568,-0.846722770283207
0.5229488978798192,-0.8433947086139348
0.5282464444845522,-0.8400342312809792
0.5335230517624303,-0.8366414758459622
0.5387785224403362,-0.8332165810060549
0.5440126601371256,-0.8297596865878644
0.5492252693696448,-0.8262709335413035
0.5544161555587194,-0.822750463933428
0.5595851250350881,-0.8191984209422598
0.5647319850453015,-0.8156149488505825
0.5698565437575732,-0.8120001930397213
0.5749586102675985,-0.8083542999832914
0.5800379946043188,-0.8046774172409372
0.5850945077356542,-0.8009696934520395
0.5901279615741879,-0.7972312783294101
0.5951381689828122,-0.793462322652961
0.6001249437803335,-0.789662978263354
0.6050881007470268,-0.7858333980556363
0.6100274556301636,-0.7819737359728458
0.6149428251494833,-0.778084146999607
0.6198340270026337,-0.7741647871557014
0.6247008798705629,-0.7702158134896231
0.629543203422871,-0.7662373840721152
0.6343608183231266,-0.7622296579896835
0.6391535462341301,-0.7581927953381004
0.6439212098231517,-0.7541269572158799
0.6486636327671061,-0.7500323057177507
0.6533806397577109,-0.745909003928094
0.6580720565065836,-0.7417572159143786
0.662737709750308,-0.7375771067205728
0.6673774272554579,-0.7333688423605393
0.6719910378235753,-0.7291325898114192
0.676578371296117,-0.7248685170069894
0.6811392585593461,-0.7205767928310212
0.685673531549199,-0.7162575871106034
0.6901810232560988,-0.7119110706094669
0.6946615677297339,-0.7075374150212838
0.6991150000837967,-0.7031367929629556
0.7035411565006771,-0.6987093779678885
0.7079398742361215,-0.6942553444792489
0.7123109916238437,-0.6897748678432133
0.7166543480801066,-0.6852681243021922
0.7209697841082507,-0.6807352909880542
0.7252571413031951,-0.6761765459153224
0.7295162623558845,-0.6715920679743732
0.7337469910577123,-0.6669820369246048
0.7379491723048899,-0.6623466333876072
0.7421226521027817,-0.6576860388403138
0.7462672775702042,-0.6530004356081364
0.7503828969436751,-0.6482900068580983
0.7544693595816354,-0.6435549365919443
0.7585265159686216,-0.6387954096392459
0.7625542177194035,-0.6340116116504938
0.766552317583081,-0.6292037290901766
0.7705206694471437,-0.6243719492298497
0.7744591283414907,-0.6195164601411907
0.7783675504424026,-0.6146374506890555
0.7822457930764942,-0.6097351105245005
0.7860937147246053,-0.6048096300778211
0.789911175025671,-0.5998612005515581
0.7936980347805398,-0.5948900139135094
0.7974541559557637,-0.5898962628897199
0.8011794016873429,-0.5848801409574688
0.804873636284432,-0.5798418423382486
0.8085367252330136,-0.5747815619907246
0.8121685351995247,-0.5696994956036998
0.8157689340344542,-0.5645958395890556
0.8193377907758931,-0.5594707910746977
0.8228749756530563,-0.5543245478974778
0.8263803600897561,-0.5491573085961239
0.8298538167078451,-0.5439692724041475
0.8332952193306197,-0.5387606392427491
0.8367044429861824,-0.5335316097137178
0.8400813639107716,-0.5282823850923157
0.8434258595520493,-0.5230131673201612
0.8467378085723533,-0.5177241589981022
0.850017090851914,-0.512415563379077
0.8532635874920282,-0.5070875843609786
0.8564771808182006,-0.5017404264795016
0.8596577543832469,-0.4963742949009854
0.8628051929703604,-0.4909893954152492
0.8659193825961355,-0.4855859344284295
0.8690002105135656,-0.48016411895579253
0.8720475652149934,-0.47472415661455714
0.8750613364350329,-0.4692662556166989
0.8780414151534439,-0.4637906247617634
0.880987693597985,-0.4582974734296499
0.8839000652472141,-0.45278701157341494
0.886778424833265,-0.4472594497120484
0.8896226683445795,-0.44171499892325844
0.8924326930286081,-0.43615387083624185
0.8952083973944719,-0.43057627762445194
0.8979496812155884,-0.42498243199836416
0.9006564455322635,-0.4193725471982278
0.9033285926542426,-0.41374683698682596
0.9059660261632346,-0.4081055156422094
0.9085686509153891,-0.4024487979504508
0.9111363730437451,-0.39677689919837594
0.9136690999606428,-0.3910900351662943
0.9161667403600987,-0.3853884221207285
0.9186292042201458,-0.37967227680713383
0.9210564028051358,-0.3739418164426227
0.9234482486680127,-0.36819725870866754
0.9258046556525409,-0.36243882174382314
0.9281255388955091,-0.3566667241364182
0.9304108148288893,-0.35088118491726683
0.9326604011819669,-0.345082423552361
0.9348742169834343,-0.33927065993556094
0.9370521825634469,-0.33344611438129074
0.9391942195556475,-0.3276090076172189
0.9413002508991553,-0.3217595607769401
0.9433702008405169,-0.31589799539265784
0.9454039949356284,-0.3100245333878518
0.947401560051616,-0.30413939706995713
0.9493628243686881,-0.2982428091230253
0.9512877173819481,-0.2923349926003963
0.9531761699031767,-0.2864161709173515
0.955028114062576,-0.2804865678437809
0.956843483310483,-0.2745464074968325
0.9586222124190439,-0.26859591433357116
0.9603642374838606,-0.2626353131436214
0.9620694959255979,-0.2566648290418168
0.9637379264915563,-0.2506846874608516
0.9653694692572162,-0.24469511414390965
0.9669640656277404,-0.23869633513731967
0.9685216583394501,-0.232688576783175
0.9700421914612605,-0.22667206571198462
0.9715256103960874,-0.22064702883529164
0.9729718618822165,-0.21461369333831554
0.9743808939946418,-0.20857228667256883
0.9757526561463672,-0.2025230365484912
0.9770870990896766,-0.19646617092807275
0.9783841749173698,-0.1904019180174702
0.9796438370639649,-0.18433050625963218
0.9808660403068654,-0.17825216432691596
0.982050740767497,-0.17216712111370325
0.9831978959124074,-0.16607560572901672
0.9843074645543348,-0.15997784748913252
0.9853794068532437,-0.15387407591018748
0.9864136843173232,-0.14776452070079882
0.9874102598039571,-0.14164941175466422
0.9883690975206574,-0.13552897914317147
0.9892901630259648,-0.12940345310800555
0.9901734232303175,-0.12327306405375393
0.9910188463968848,-0.11713804254050651
0.9918264021423682,-0.1109986192764641
0.9925960614377702,-0.10485502511053246
0.9933277966091288,-0.09870749102492776
0.9940215813382189,-0.09255624812777377
0.9946773906632213,-0.08640152764569939
0.9952952009793573,-0.08024356091643922
0.995874990039492,-0.07408257938142855
0.9964167369547029,-0.06791881457839712
0.9969204221948164,-0.06175249813396687
0.9973860275889105,-0.055583861756247195
0.9978135363257854,-0.04941313722742517
0.9982029329544,-0.04324055639636588
0.9985542033842764,-0.037066351171197165
0.9988673348858708,-0.03089075351190729
0.9991423160909115,-0.024713995422936872
0.999379136992704,-0.018536308945770498
0.9995777889464029,-0.012357926151525419
0.9997382646692516,-0.006179079133547992
