Mars - Bisekcja, 
x,y
0.8783364568068661,1.3161425709864258
0.8708411808550689,1.320653218965149
0.86331097493008,1.3251183087644656
0.8557460501030163,1.3295376221481672
0.8481466190996612,1.3339109416629058
0.8405128963046152,1.338238050648968
0.8328450977654098,1.3425187332511601
0.8251434411965877,1.3467527744297996
0.8174081459837363,1.35093995997182
0.8096394331874915,1.3550800765019824
0.8018375255474903,1.3591729114942006
0.7940026474862855,1.3632182532829757
0.7861350251132131,1.3672158910749426
0.7782348862282134,1.3711656149605287
0.7703024603256069,1.3750672159257247
0.762337978597816,1.3789204858639676
0.754341673939041,1.382725217588138
0.7463137809488758,1.3864812048426687
0.7382545359358791,1.3901882423157694
0.730164176921081,1.3938461256517627
0.7220429436414365,1.3974546514635364
0.7138910775532173,1.4010136173451107
0.7057088218353441,1.4045228218843167
0.6974964213926549,1.4079820646755945
0.6892541228591091,1.4113911463329034
0.6809821746009255,1.4147498685027489
0.6726808267196503,1.418058033877325
0.6643503310551592,1.4213154462077717
0.655990941188581,1.42452191031755
0.6476029124451537,1.427677232115932
0.6391865018970022,1.430781218611606
0.6307419683658381,1.433833677926401
0.6222695724255806,1.4368344193091247
0.6137695764048957,1.4397832531495198
0.605242244389653,1.4426799909923347
0.5966878422252958,1.4455244455515126
0.5881066375191238,1.4483164307244973
0.5794988996424878,1.4510557616066535
0.5708648997328899,1.453742254505804
0.5622049106054462,1.4563757269841018
0.5535192071110272,1.4589559977650477
0.5448080656123263,1.4614828869083494
0.5360717643305581,1.4639562157193629
0.527310583262153,1.466375806790332
0.5185248041802683,1.4687414840156212
0.5097147106361885,1.4710530726070643
0.5008805879606184,1.4733103991094278
0.4920227232648693,1.4755132914159874
0.48314140544192474,1.4776615787842216
0.47423692516739724,1.4797550918516156
0.46530957490036245,1.4817936626515837
0.4563596488840769,1.4837771246294995
0.44738744314657186,1.4857053126588422
0.4383932555011222,1.4875780630574542
0.42937738554658655,1.4893952136039106
0.42034013466762316,1.4911566035539994
0.41128180603476816,1.4928620736573115
0.4022027046043824,1.494511466173943
0.3931031371184601,1.496104624891305
0.383983412104299,1.4976413951410423
0.3748438398740295,1.49912162381606
0.36568473252399886,1.5005451593876569
0.3565064039340063,1.501911851922767
0.34730916976639353,1.5032215531013038
0.33809334746497904,1.5044741162336115
0.32885925625384144,1.5056693962780185
0.3196072171359418,1.506807249858495
0.310337552891591,1.5078875352824104
0.3010505880767515,1.5089101125583935
0.2917466490211754,1.5098748434142917
0.2824260638263758,1.5107815913152278
0.273089162363425,1.511630221481756
0.2637362762705858,1.5124206009081127
0.2543677389507602,1.5131525983805623
0.24498388556876588,1.513826084495838
0.2355850530484268,1.5144409316796732
0.22617158006948723,1.5149970142054257
0.21674380706432958,1.5154942082127894
0.2073020762145136,1.515932391726596
0.19784673144711587,1.516311444675703
0.1883781184308782,1.5166312489119635
0.17889658457216062,1.5168916882292858
0.16940247901068944,1.5170926483827685
0.15989615261510723,1.5172340171079177
0.15037795797831277,1.517315684139945
0.1408482494125979,1.517337541233138
0.13130738294456962,1.517299482180307
0.12175571630985661,1.5172014028323058
0.11219360894760307,1.5170432011176205
0.10262142199474372,1.5168247770620291
0.09303951828004921,1.5165460328083264
0.0834482623179545,1.5162068726361138
0.07384802030215445,1.5158072029816516
0.0642391600989712,1.5153469324577706
0.05462205124048613,1.5148259718738428
0.04499706491743766,1.5142442342558053
0.03536457397187496,1.5136016348662393
0.02572495288957799,1.5128980912244985
0.0160785777922246,1.5121335231268855
0.00642582642931454,1.5113078526668737
-0.003232921830156292,1.5104210042553727
-0.012897286006279539,1.509472904641032
-0.022566883517066816,1.5084634829305839
-0.03224133018754667,1.5073926706092193
-0.04192024025911904,1.5062604015609968
-0.05160322639917803,1.5050666120892782
-0.061289899710994744,1.503811240937192
-0.07097986974387503,1.5024942293081183
-0.08067274450358872,1.501115520886193
-0.09036813046307214,1.4996750618568278
-0.10006563257340657,1.4981728009272466
-0.10976485427508081,1.4966086893470256
-0.11946539750953197,1.4949826809286475
-0.12916686273097694,1.4932947320680499
-0.13886884891852488,1.4915448017651811
-0.14857095358858424,1.4897328516445476
-0.15827277280756277,1.4878588459757536
-0.1679739012048621,1.4859227516940314
-0.17767393198616704,1.4839245384207551
-0.18737245694704066,1.4818641784839355
-0.1970690664868175,1.479741646938692
-0.20676334962280268,1.4775569215876996
-0.2164548940047803,1.4753099830016019
-0.2261432859298286,1.4730008145393916
-0.23582811035744772,1.470629402368752
-0.2455089509250016,1.4681957354863544
-0.2551853899634785,1.4656998057381083
-0.26485700851356303,1.4631416078393604
-0.27452338634203755,1.4605211393950375
-0.2841841019584982,1.4578384009197278
-0.29383873263239935,1.4550933958576993
-0.30348685441042395,1.4522861306028456
-0.31312804213418094,1.449416614518561
-0.32276186945823354,1.446484859957534
-0.33238790886846065,1.4434908822814572
-0.34200573170074794,1.4404346998806523
-0.35161490816001933,1.4373163341935955
-0.36121500733960127,1.4341358097263515
-0.3708055972409287,1.4308931540718988
-0.3803862447935875,1.42758839792935
-0.38995651587570185,1.4242215751230578
-0.3995159753346624,1.4207927226216008
-0.409064187008198,1.4173018805566502
-0.41860071374579577,1.4137490922417002
-0.4281251174304629,1.4101344041906723
-0.43763695900084376,1.4064578661363722
-0.44713579847367485,1.4027195310488079
-0.4566211949665982,1.3989194551533533
-0.46609270672132375,1.3950576979487557
-0.47554989112713797,1.3911343222249843
-0.4849923047447714,1.387149394080909
-0.4944195033306133,1.3831029829418053
-0.5038310418612817,1.3789951615766844
-0.5132264745585513,1.3748260061154316
-0.5226053549146223,1.3705955960657648
-0.5319672357177602,1.3663040143299847
-0.5413116690782785,1.361951347221533
-0.5506382064548798,1.357537684481336
-0.559946398681352,1.353063119293937
-0.5692357959936172,1.3485277483034075
-0.5785059480571354,1.3439316716290337
-0.5877564039946669,1.3392749928807663
-0.5969867124143777,1.3345578191744398
-0.6061964214383078,1.3297802611467395
-0.6153850787311883,1.3249424329699209
-0.6245522315296114,1.320044452366272
-0.6336974266715465,1.3150864406223148
-0.6428202106262166,1.3100685226027302
-0.6519201295243113,1.3049908267640162
-0.6609967291885572,1.2998534851678571
-0.6700495551646319,1.2946566334942062
-0.6790781527524199,1.2894004110540769
-0.688082067037618,1.2840849608020266
-0.6970608429236772,1.2787104293483396
-0.7060140251640897,1.273276966970891
-0.7149411583950129,1.2677847276266923
-0.7238417871682257,1.2622338689631116
-0.7327154559844252,1.256624552328759
-0.7415617093268553,1.2509569427840315
-0.7503800916952579,1.2452312091113156
-0.7591701476401594,1.2394475238248353
-0.7679314217974778,1.2336060631801407
-0.7766634589234542,1.227707007183233
-0.7853658039299004,1.2217505395993187
-0.7940380019197626,1.2157368479611843
-0.8026795982230022,1.2096661235771882
-0.8112901384327803,1.2035385615388623
-0.8198691684419551,1.197354360728114
-0.8284162344798722,1.1911137238240324
-0.8369308831494638,1.1848168573092772
-0.8454126614646374,1.1784639714760565
-0.8538611168879562,1.1720552804316842
-0.8622757973686066,1.165591002103706
-0.8706562513806497,1.1590713582445948
-0.8790020279615488,1.1524965744360052
-0.8873126767509735,1.1458668800925818
-0.8955877480298678,1.139182508465317
-0.9038267927597875,1.1324436966444515
-0.9120293626224963,1.125650685561907
-0.9201950100598109,1.1188037199932583
-0.9283232883137027,1.111903048559219
-0.9364137514666333,1.10494892372666
-0.9444659544821402,1.0979416018091284
-0.9524794532456434,1.0908813429668838
-0.9604538046054817,1.0837684112064367
-0.9683885664141748,1.0766030743795785
-0.9762832975698906,1.0693856041819128
-0.9841375580581303,1.0621162761508618
-0.9919509089936042,1.0547953696631707
-0.9997229126623128,1.0474231679318726
-1.007453132563813,1.0399999580027353
-1.0151411334536573,1.0325260307501762
-1.0227864813860266,1.0250016808726305
-1.0303887437565071,1.0174272068873904
-1.0379474893450487,1.0098029111248858
-1.0454622883590616,1.0021290997224208
-1.052932712476668,0.9944060826173534
-1.0603583348900825,0.9866341735397172
-1.0677387303491321,0.978813690004276
-1.0750734752048912,0.9709449533020158
-1.0823621474534353,0.9630282884910611
-1.089604326779696,0.9550640243870215
-1.0967995946014188,0.9470524935527566
-1.1039475341132055,0.9389940322875621
-1.1110477303306427,0.9308889806157659
-1.1180997701344964,0.9227376822747442
-1.125103242314976,0.914540484702339
-1.1320577376160472,0.9062977390236898
-1.138962848779793,0.8980098000374649
-1.1458181705908166,0.8896770262014871
-1.152623299920659,0.8812997796177781
-1.1593778357722468,0.872878426016977
-1.166081379324341,0.8644133347421717
-1.1727335339759895,0.8559048787321121
-1.1793339053909653,0.8473534345038213
-1.1858821015421883,0.8387593821345918
-1.1923777327561114,0.8301231052433788
-1.1988204117570747,0.8214449909715694
-1.2052097537116024,0.8127254299631489
-1.2115453762726434,0.8039648163442495
-1.2178268996237402,0.7951635477020835
-1.2240539465231226,0.7863220250632607
-1.2302261423477021,0.777440652871495
-1.236343115136973,0.7685198389646949
-1.2424044956367992,0.7595599945514336
-1.2484099173430805,0.7505615341868118
-1.2543590165452851,0.7415248757477043
-1.2602514323698408,0.7324504404073929
-1.2660868068233722,0.7233386526095885
-1.2718647848357751,0.7141899400418408
-1.2775850143031147,0.7050047336083419
-1.28324714613034,0.6957834674021165
-1.2888508342737999,0.6865265786766165
-1.294395735783554,0.6772345078167009
-1.2998815108454687,0.6679076983090181
-1.3053078228230752,0.6585465967117957
-1.3106743382992014,0.6491516526240233
-1.315980727117343,0.6397233186540482
-1.3212266624227769,0.6302620503875832
-1.3264118207034057,0.6207683063551188
-1.3315358818303165,0.6112425479987607
-1.3365985290980444,0.601685239638486
-1.3415994492645391,0.5920968484378143
-1.3465383325908065,0.5824778443689251
-1.351414872880232,0.5728287001771925
-1.356228767517565,0.5631498913451618
-1.3609797175075544,0.553441896055976
-1.3656674275132294,0.5437051951562377
-1.3702916058938088,0.5339402721183334
-1.3748519647422341,0.5241476130022097
-1.3793482199223104,0.5143277064166177
-1.3837800911054494,0.5044810434798243
-1.3881473018070012,0.4946081177798021
-1.3924495794221643,0.4847094253339003
-1.396686655261468,0.47478546454800147
-1.4008582645858114,0.4648367361751771
-1.4049641466410496,0.45486374327384904
-1.4090040446921257,0.4448669911654488
-1.4129777060567226,0.4348469873916079
-1.4168848821384428,0.42480424167086034
-1.420725328459492,0.4147392658548886
-1.4244988046928657,0.4046525738842992
-1.4282050746940271,0.39454468174395174
-1.4318439065320643,0.3844161074178437
-1.4354150725203199,0.3742673708435651
-1.4389183492464879,0.3640989938663125
-1.4423535176021582,0.3539115001925049
-1.4457203628118152,0.343705415342969
-1.449018674461263,0.33348126660575134
-1.452248246525488,0.32323958298851607
-1.455408877395939,0.3129808951705755
-1.4585003699072159,0.3027057354545476
-1.4615225313631666,0.29241463771765386
-1.4644751735623793,0.2821081373626607
-1.467358112823061,0.2717867712684863
-1.4701711700073001,0.2614510777404763
-1.4729141705446993,0.25110159646035657
-1.47558694445538,0.2407388684358779
-1.47818932637234,0.2303634359501662
-1.4807211555631705,0.21997584251077829
-1.4831822759511157,0.20957663279848518
-1.4855725361354712,0.19916635261579158
-1.487891789411322,0.18874554883519506
-1.4901398937886023,0.17831476934721
-1.4923167120104812,0.16787456300815137
-1.494422111571064,0.15742547958770767
-1.4964559647324043,0.1469680697163004
-1.4984181485408237,0.1365028848322449
-1.500308544842533,0.12603047712873464
-1.5021270402985485,0.11555139950064316
-1.5038735263989027,0.10506620549117385
-1.5055478994761422,0.09457544923835444
-1.5071500607181103,0.08407968542140137
-1.5086799161800102,0.07357946920694983
-1.5101373767957444,0.06307535619518753
-1.5115223583885302,0.05256790236587283
-1.5128347816807828,0.04205766402427609
-1.5140745723032702,0.0315451977470398
-1.5152416608035302,0.021031060327981365
-1.516335982653553,0.010515808723842434
-1.5173574782567243,1.8582032309235673E-16
-1.518306092954028,-0.01051580872384206
-1.5191817770295057,-0.021031060327981667
-1.5199844857149756,-0.03154519774704011
-1.520714179194003,-0.04205766402427639
-1.52137082260513,-0.05256790236587313
-1.5219543860443552,-0.06307535619518716
-1.522464844566871,-0.07357946920694877
-1.5229021781880516,-0.08407968542139967
-1.5232663718836976,-0.0945754492383534
-1.5235574155895335,-0.10506620549117214
-1.523775304199961,-0.11555139950064146
-1.5239200375660686,-0.12603047712873225
-1.5239916204928976,-0.13650288483224185
-1.5239900627340248,-0.14696807024958614
-1.5239153789967212,-0.15742547962001885
-1.523767588929129,-0.16787456245042023
-1.5235467170813524,-0.17831476934720294
-1.5232527929911928,-0.18874554883518802
-1.522885851078788,-0.1991663526157832
-1.522445930688295,-0.20957663279847547
-1.5219330760694427,-0.21997584251076727
-1.5213473363682097,-0.23036343595015318
-1.5206887656167796,-0.24073886843586292
-1.5199574227227894,-0.2511015964603396
-1.5191533714578611,-0.2614510777404567
-1.518276680445434,-0.27178677126846407
-1.5173274231478908,-0.28210813736263585
-1.5163056778529922,-0.29241463771762566
-1.5152115276596168,-0.30270573545451623
-1.5140450604628155,-0.31298089517054023
-1.5128063689381865,-0.32323958298847627
-1.5114955505255736,-0.3334812666057076
-1.5101127074120952,-0.34370541534291943
-1.5086579465145102,-0.35391150019244955
-1.5071313794609247,-0.3640989938662526
-1.5055331225718516,-0.37426737084349815
-1.5038632968406205,-0.3844161074177704
-1.5021220279131535,-0.3945446817438694
-1.5003094460671085,-0.4046525738842093
-1.498425686190399,-0.4147392658547904
-1.496470887759098,-0.4248042416707526
-1.4944451948147297,-0.43484698739148875
-1.4923487559409638,-0.4448669911653196
-1.490181724239714,-0.454863743273708
-1.4879442573066493,-0.4648367361750235
-1.4856365172061285,-0.47478546454783344
-1.4832586704455673,-0.48470942533371797
-1.4808108879492385,-0.4946081177796043
-1.4782933450315252,-0.5044810434796098
-1.475706221369627,-0.5143277064163848
-1.4730497009757288,-0.5241476130019584
-1.4703239721686483,-0.5339402721180625
-1.4675292275449596,-0.5437051951559466
-1.4646656639496147,-0.5534418960556621
-1.461733482446059,-0.5631498913448242
-1.4587328882858628,-0.5728287001768295
-1.4556640908778689,-0.5824778443685367
-1.452527303756869,-0.5920968484373988
-1.4493227445518224,-0.6016852396380409
-1.4460506349536173,-0.6112425479982867
-1.4427112006823957,-0.6207683063546124
-1.439304671454442,-0.6302620503870435
-1.4358312809486526,-0.6397233186534742
-1.4322912667725918,-0.6491516526234121
-1.4286848704281445,-0.6585465967111477
-1.4250123372767811,-0.6679076983083311
-1.4212739165044357,-0.6772345078159722
-1.417469861086015,-0.6865265786758459
-1.4136004277495462,-0.6957834674013024
-1.4096658769399744,-0.7050047336074823
-1.4056664727826171,-0.714189940040935
-1.4016024830462896,-0.723338652608634
-1.397474179106111,-0.7324504404063876
-1.3932818359059989,-0.7415248757466475
-1.3890257319208683,-0.7505615341857012
-1.3847061491185362,-0.7595599945502683
-1.3803233729213538,-0.7685198389634739
-1.3758776921675666,-0.7774406528702171
-1.3713693990724196,-0.7863220250619233
-1.366798789189013,-0.7951635477006859
-1.3621661613689224,-0.8039648163427902
-1.3574718177225928,-0.8127254299616266
-1.3527160635795172,-0.8214449909699834
-1.347899207448209,-0.830123105241727
-1.3430215609759746,-0.8387593821328744
-1.338083438908511,-0.8473534345020362
-1.3330851590493191,-0.8559048787302583
-1.3280270422189546,-0.8644133347402481
-1.3229094122141272,-0.8728784260149836
-1.3177325957666532,-0.8812997796157136
-1.3124969225022733,-0.8896770261993521
-1.3072027248993472,-0.8980098000352565
-1.301850338247429,-0.9062977390214106
-1.2964401006057473,-0.9145404846999863
-1.2909723527615797,-0.922737682272318
-1.2854474381885488,-0.9308889806132677
-1.2798657030048415,-0.9389940322849905
-1.274227495931358,-0.9470524935501125
-1.2685331682498107,-0.9550640243843038
-1.262783073760769,-0.9630282884882713
-1.256977568741675,-0.9709449532991535
-1.2511170119048183,-0.978813690001343
-1.2452017643553026,-0.9866341735367128
-1.239232189548995,-0.9944060826142795
-1.2332086532504778,-1.0021290997192775
-1.2271315234910023,-1.0098029111216746
-1.2210011705264636,-1.0174272068841124
-1.2148179667953969,-1.025001680869287
-1.208582286877008,-1.0325260307467683
-1.2022945074492457,-1.039999957999265
-1.1959550072469207,-1.047423167928341
-1.1895641670198873,-1.054795369659581
-1.1831223694912902,-1.0621162761472145
-1.1766299993158769,-1.0693856041782102
-1.1700874430384074,-1.0766030743758235
-1.1634950890521387,-1.08376841120263
-1.156853327557414,-1.0908813429630286
-1.1501625505203552,-1.0979416018052268
-1.1434231516316666,-1.1049489237227155
-1.1366355262655594,-1.111903048555234
-1.1298000714387983,-1.1188037199892347
-1.1229171857698879,-1.1256506855578485
-1.115987269438392,-1.1324436966403597
-1.1090107241444045,-1.1391825084611964
-1.1019879530681744,-1.1458668800884342
-1.0949193608298842,-1.1524965744318347
-1.0878053534496042,-1.1590713582404037
-1.0806463383074076,-1.1655910020994982
-1.0734427241036757,-1.172055280427463
-1.0661949208195802,-1.1784639714718252
-1.0589033396777565,-1.184816857305039
-1.0515683931031758,-1.1911137238197904
-1.0441904946842122,-1.197354360723873
-1.0367700591339313,-1.2035385615346232
-1.0293075022515652,-1.209666123572956
-1.0218032408842332,-1.2157368479569617
-1.0142576928888636,-1.221750539595111
-1.0066712770943613,-1.227707007179041
-0.9990444132639787,-1.233606063175969
-0.9913775220579576,-1.2394475238206868
-0.9836710249963839,-1.2452312091071944
-0.9759253444223068,-1.2509569427799405
-0.9681409034650954,-1.2566245523247004
-0.9603181260040484,-1.2622338689590902
-0.9524574366322758,-1.26778472762271
-0.9445592606208228,-1.2732769669669508
-0.9366240238830724,-1.278710429344445
-0.928652152939409,-1.2840849607981797
-0.9206440748821589,-1.2894004110502806
-0.9126002173408022,-1.2946566334904634
-0.9045210084474651,-1.2998534851641708
-0.8964068768026974,-1.3049908267603885
-0.8882582514415215,-1.3100685225991635
-0.8800755617997884,-1.315086440618811
-0.8718592376808059,-1.3200444523628332
-0.8636097092222671,-1.3249424329665493
-0.8553274068634783,-1.3297802611434368
-0.8470127613128726,-1.3345578191712084
-0.8386662035158358,-1.3392749928776067
-0.83028816462282,-1.3439316716259482
-0.8218790759577805,-1.348527748300397
-0.8134393689868917,-1.353063119291003
-0.8049694752875987,-1.357537684478479
-0.7964698265179563,-1.3619513472187534
-0.7879408543862839,-1.3663040143272842
-0.7793829906211444,-1.3705955960631437
-0.770796666941619,-1.3748260061128905
-0.7621823150279046,-1.378995161574223
-0.7535403664922273,-1.3831029829394255
-0.7448712528500739,-1.3871493940786095
-0.7361754054917334,-1.3911343222227657
-0.7274532556541679,-1.395057697946617
-0.7187052343931901,-1.3989194551512938
-0.7099317725559673,-1.4027195310468283
-0.7011333007538533,-1.406457866134471
-0.6923102493355209,-1.4101344041888495
-0.6834630483604383,-1.4137490922399545
-0.6745921275726435,-1.417301880554981
-0.6656979163748654,-1.420792722620007
-0.6567808438029432,-1.4242215751215372
-0.6478413385005778,-1.4275883979279023
-0.6388798286944102,-1.4308931540705225
-0.6298967421694084,-1.4341358097250452
-0.6208925062445878,-1.4373163341923574
-0.611867547749036,-1.4404346998794804
-0.6028222929982773,-1.4434908822803507
-0.5937571677709435,-1.4464848599564906
-0.5846725972857699,-1.449416614517579
-0.5755690061789046,-1.4522861306019224
-0.5664468184815347,-1.455093395856834
-0.557306457597848,-1.457838400918918
-0.5481483462832776,-1.4605211393942816
-0.5389729066230982,-1.4631416078386559
-0.5297805600113057,-1.465699805737453
-0.5205717271298279,-1.4681957354857469
-0.5113468279280475,-1.4706294023681898
-0.5021062816026268,-1.4730008145388722
-0.4928505065776439,-1.4753099830011238
-0.483579920485052,-1.4775569215872606
-0.4742949401454219,-1.4797416469382902
-0.4649959815490117,-1.4818641784835684
-0.4556834598371287,-1.4839245384204212
-0.4463577892838,-1.4859227516937286
-0.43701938327774037,-1.4878588459754798
-0.4276686543046213,-1.4897328516443011
-0.4183060139296462,-1.4915448017649602
-0.40893187278040766,-1.493294732067852
-0.39954664053004485,-1.4949826809284716
-0.39015072588070876,-1.49660868934687
-0.3807445365472905,-1.4981728009271094
-0.37132847924147255,-1.4996750618567076
-0.3619029596560342,-1.5011155208860878
-0.3524683824494645,-1.5024942293080272
-0.3430251512308564,-1.5038112409371136
-0.33357366854507403,-1.5050666120892113
-0.3241143358582138,-1.50626040156094
-0.3146475535433222,-1.5073926706091716
-0.3051737208664108,-1.508463482930544
-0.29569323597273517,-1.5094729046409991
-0.2862064958733449,-1.5104210042553459
-0.27671389643189925,-1.5113078526668522
-0.26721583235176866,-1.5121335231268682
-0.25771269716337225,-1.512898091224485
-0.24820488321179715,-1.5136016348662291
-0.2386927816446888,-1.5142442342557974
-0.22917678240036327,-1.514825971873837
-0.21965727419621764,-1.5153469324577664
-0.21013464451735542,-1.5158072029816487
-0.20060927960550146,-1.516206872636112
-0.19108156444813099,-1.5165460328083253
-0.18155188276787443,-1.5168247770620285
-0.17202061701214116,-1.5170432011176203
-0.16248814834299896,-1.5172014028323055
-0.15295485662730415,-1.517299482180307
-0.14342112042704017,-1.517337541233138
-0.13388731698991985,-1.517315684139945
-0.1243538222401945,-1.5172340171079177
-0.11482101076972213,-1.5170926483827685
-0.10528925582922984,-1.516891688229286
-0.0957589293208741,-1.5166312489119953
-0.0862304017847436,-1.516311444675703
-0.0767040424012484,-1.515932391726596
-0.06718021897284754,-1.5154942082127894
-0.05765929792163806,-1.5149970142054254
-0.04814164428092754,-1.514440931679673
-0.038627621688008366,-1.5138260844958373
-0.029117592377196813,-1.5131525983805614
