Merkury - Bisekcja, ,Wenus - Bisekcja, ,Ziemia - Bisekcja, ,Mars - Bisekcja, 
x,y,x,y,x,y,x,y
0.2611241544998924,0.32580917355934863,0.26232054704449353,0.6754861469142931,0.3805482177945514,0.9308571583764674,0.7782348862282134,1.3711656149605287
0.2594948198945453,0.32690254513350636,0.2580923813103858,0.6770883305009974,0.3747653175363587,0.9331185748063577,0.7703024603256069,1.3750672159257247
0.2578555816638657,0.32798632078417617,0.25385390636013183,0.6786639740782983,0.368967237832504,0.9353438084172081,0.762337978597816,1.3789204858639676
0.25620646076125825,0.32906044216093594,0.2496052871170374,0.6802130127031831,0.3631541991634117,0.9375327623795833,0.754341673939041,1.382725217588138
0.25454747848298953,0.3301248508120759,0.2453466889388883,0.6817353824529663,0.35732642270841036,0.9396853411913826,0.7463137809488758,1.3864812048426687
0.2528786564719116,0.3311794881853995,0.24107827761180503,0.683231020428236,0.3514841303383658,0.9418014506829374,0.7382545359358791,1.3901882423157694
0.2512000167212244,0.33222429562906225,0.23680021934407364,0.6846998647557678,0.3456275446082682,0.9438809980220748,0.730164176921081,1.3938461256517627
0.24951158157827696,0.33325921439244777,0.23251268075995454,0.6861418545914012,0.33975688874978005,0.9459238917191445,0.7220429436414365,1.3974546514635364
0.24781337374840712,0.3342841856270823,0.2282158288934694,0.6875569301228804,0.33387238666373836,0.9479300416320106,0.7138910775532173,1.4010136173451107
0.24610541629882082,0.33529915038758795,0.22390983118216928,0.688945032572659,0.3279742629126176,0.949899358971006,0.7057088218353441,1.4045228218843167
0.2443877326625102,0.33630404963267646,0.21959485546087731,0.6903061042006684,0.3220627427129476,0.951831756303851,0.6974964213926549,1.4079820646755945
0.24266034664221237,0.33729882422618224,0.21527106995541279,0.6916400883070498,0.3161380519276926,0.9537271475605337,0.6892541228591091,1.4113911463329034
0.24092328241440616,0.33828341493813857,0.21093864327629347,0.6929469292348495,0.3102004170585835,0.9555854480381535,0.6809821746009255,1.4147498685027489
0.2391765645333506,0.3392577624458943,0.20659774441241804,0.6942265723726768,0.304250065238412,0.9574065744057269,0.6726808267196503,1.418058033877325
0.23742021793516202,0.34022180733527413,0.20224854272472564,0.6954789641573267,0.2982872242232812,0.9591904447089538,0.6643503310551592,1.4213154462077717
0.23565426794193278,0.34117549010178266,0.19789120793983828,0.6967040520763627,0.2923121223848145,0.9609369783749464,0.655990941188581,1.42452191031755
0.2338787402658888,0.34211875115185303,0.19352591014367984,0.6979017846706644,0.28632498870232115,0.9626460962169188,0.6476029124451537,1.427677232115932
0.2320936610135895,0.3430515308041405,0.189152819775077,0.6990721115369375,0.2803260527549243,0.9643177204388355,0.6391865018970022,1.430781218611606
0.2302990566901669,0.3439737692908628,0.18477210761934051,0.7002149833301842,0.2743155447136417,0.9659517746400225,0.6307419683658381,1.433833677926401
0.22849495420360702,0.3448854067591868,0.18038394480182532,0.7013303517661379,0.2682936953334303,0.9675481838197363,0.6222695724255806,1.4368344193091247
0.22668138086907086,0.3457863832726642,0.17598850278147246,0.7024181696236589,0.26226073594518545,0.9691068743816933,0.6137695764048957,1.4397832531495198
0.2248583644132582,0.3466766388127151,0.1715859533443316,0.7034783907470918,0.256216898447701,0.9706277741385568,0.605242244389653,1.4426799909923347
0.22302593297881118,0.3475561132801615,0.16717646859706423,0.704510970048585,0.25016241529958816,0.9721108123163844,0.5966878422252958,1.4455244455515126
0.22118411512876038,0.34842474649681204,0.16276022096042875,0.705515863510371,0.24409751951115177,0.9735559195590319,0.5881066375191238,1.4483164307244973
0.21933293985101213,0.3492824782070969,0.15833738316274554,0.7064930281870092,0.23802244463622863,0.9749630279325157,0.5794988996424878,1.4510557616066535
0.2174724365628773,0.35012924807975704,0.1539081282333456,0.7074424222075884,0.2319374247639801,0.9763320709293329,0.5708648997328899,1.453742254505804
0.21560263511564196,0.35096499570958534,0.14947262949599968,0.7083640047778905,0.22584269451065092,0.9776629834727376,0.5622049106054462,1.4563757269841018
0.21372356579918003,0.35178966061922246,0.14503106056232967,0.7092577361825171,0.21973848901127996,0.9789557019209739,0.5535192071110272,1.4589559977650477
0.211835259346608,0.35260318226100895,0.14058359532520315,0.710123577786973,0.21362504391137868,0.9802101640714654,0.5448080656123263,1.4614828869083494
0.2099377469389807,0.35340550001889237,0.13613040795210835,0.7109614920397139,0.20750259535856005,0.9814263091649609,0.5360717643305581,1.4639562157193629
0.20803106021003048,0.35419655321039295,0.13167167287851436,0.7117714424741524,0.20137137999413723,0.9826040778896334,0.527310583262153,1.466375806790332
0.20611523125094772,0.3549762810886265,0.12720756480121315,0.7125533937106237,0.195231634944675,0.983743412385137,0.5185248041802683,1.4687414840156212
0.2041902926152033,0.3557446228443877,0.12273825867164394,0.7133073114583135,0.18908359781350434,0.9848442562466159,0.5097147106361885,1.4710530726070643
0.20225627732341353,0.3565015176082935,0.11826392968920181,0.7140331625171435,0.18292750667219745,0.985906554528669,0.5008805879606184,1.4733103991094278
0.20031321886824766,0.3572469044529876,0.11378475329453032,0.7147309147796184,0.17676360005200334,0.9869302537492673,0.4920227232648693,1.4755132914159874
0.19836115121937684,0.35798072239540796,0.10930090516279756,0.7154005372326303,0.17059211693524368,0.9879153018936253,0.48314140544192474,1.4776615787842216
0.1964001088284656,0.3587029103991179,0.10481256119695538,0.7160419999592252,0.16441329674666974,0.9888616484180248,0.47423692516739724,1.4797550918516156
0.1944301266342054,0.35941340737670174,0.10031989752098372,0.7166552741403265,0.15822737934477984,0.9897692442535923,0.46530957490036245,1.4817936626515837
0.19245124006739064,0.3601121521922266,0.09582309047312025,0.7172403320564185,0.15203460501310034,0.9906380418100259,0.4563596488840769,1.4837771246294995
0.19046348505603614,0.3607990836637707,0.0913223165990737,0.7177971470891888,0.1458352144514255,0.9914679949792782,0.44738744314657186,1.4857053126588422
0.18846689803053698,0.36147414056602045,0.08681775264522143,0.7183256937231297,0.13962944876702083,0.9922590591391854,0.4383932555011222,1.4875780630574542
0.18646151592887014,0.3621372616329364,0.08230957555179466,0.7188259475470976,0.1334175494657857,0.9930111911570522,0.42937738554658655,1.4893952136039106
0.18444737620183826,0.3627883855604893,0.07779796244604653,0.7192978852558313,0.12719975844338316,0.9937243493931831,0.42034013466762316,1.4911566035539994
0.18242451681835464,0.36342745100946877,0.07328309063540772,0.7197414846514288,0.12097631797632653,0.9943984937043662,0.41128180603476816,1.4928620736573115
0.18039297627076997,0.36405439660836375,0.06876513760062736,0.7201567246447821,0.11474747071303086,0.9950335854473065,0.4022027046043824,1.494511466173943
0.1783527935802408,0.36466916095631774,0.06424428098890025,0.7205435852569698,0.10851345966482939,0.9956295874820069,0.3931031371184601,1.496104624891305
0.17630400830213896,0.36527168262615883,0.05972069860697955,0.7209020476206084,0.10227452819694684,0.9961864641751,0.383983412104299,1.4976413951410423
0.17424666053150203,0.3658619001675067,0.055194568414277854,0.7212320939811603,0.09603092001944383,0.9967041814031268,0.3748438398740295,1.49912162381606
0.17218079090852498,0.3664397521099566,0.05066606851595463,0.7215337076982001,0.08978287917811799,0.9971827065557645,0.36568473252399886,1.5005451593876569
0.1701064406240925,0.3670051769663434,0.0461353771559897,0.7218068732466391,0.08353065004537237,0.997622008539001,0.3565064039340063,1.501911851922767
0.16802365142535097,0.3675581132360849,0.04160267271024544,0.722051576217905,0.07727447731104618,0.9980220577782576,0.34730916976639353,1.5032215531013038
0.1659324656213223,0.3680984994086075,0.03706813367951629,0.7222678033210813,0.07101460597321141,0.9983828262214575,0.33809334746497904,1.5044741162336115
0.1638329260885557,0.3686262739668543,0.03253193868256676,0.7224555423840027,0.06475128132893106,0.9987042873420415,0.32885925625384144,1.5056693962780185
0.16172507627682026,0.3691413753908778,0.02799426644915602,0.7226147823543063,0.05848474896498484,0.9989864161419295,0.3196072171359418,1.506807249858495
0.15960896021483661,0.3696437421615177,0.02345529581305237,0.7227455133004423,0.05221525474855777,0.9992291891544267,0.310337552891591,1.5078875352824104
0.15748462251604742,0.37013331276416583,0.01891520570503653,0.7228477264126388,0.04594304481789546,0.9994325844470766,0.3010505880767515,1.5089101125583935
0.1553521083844262,0.37061002569261964,0.014374175145893174,0.7229214140038249,0.03966836557292362,0.9995965816244573,0.2917466490211754,1.5098748434142917
0.15321146362032476,0.3710738194530248,0.009832383239391878,0.7229665695105093,0.03339146366583394,0.9997211618309229,0.2824260638263758,1.5107815913152278
0.1510627346263578,0.3715246325679091,0.005290009165257342,0.7229831874936155,0.027112585991635806,0.9998063077532888,0.273089162363425,1.511630221481756
0.1489059684133254,0.3719624035803085,7.472321721305779E-4,0.7229712636392734,0.02083197967867416,0.9998520036234604,0.2637362762705858,1.5124206009081127
0.14674121260617193,0.37238707105798785,-0.00379576842948114,0.7229307947595672,0.014549892079114165,0.999858235221005,0.2543677389507602,1.5131525983805623
0.14456851544998162,0.37279857359775537,-0.008338813274264199,0.722861778793238,0.008266570759393065,0.9998249898756663,0.24498388556876588,1.513826084495838
0.1423879258160089,0.37319684982987517,-0.01288172294916625,0.7227642148063436,0.0019822634906379337,0.999752256469821,0.2355850530484268,1.5144409316796732
0.1401994932077458,0.37358183842257736,-0.017424318000474903,0.7226381029928738,-0.004302781760947687,0.9996400254408794,0.22617158006948723,1.5149970142054257
0.13800326776702218,0.37395347808666757,-0.02196641894090435,0.7224834446753206,-0.010588316843730173,0.9994882887836234,0.21674380706432958,1.5154942082127894
0.13579930028014092,0.3743117075802379,-0.026507846256690448,0.7223002423052045,-0.016874093430323336,0.9992970400524902,0.2073020762145136,1.515932391726596
0.13358764218404645,0.37465646571348005,-0.03104842041469447,0.7220884994635562,-0.02315986302729856,0.9990662743637932,0.19784673144711587,1.516311444675703
0.13136834557252514,0.3749876913536027,-0.03558796186951538,0.721848220861353,-0.029445376984926285,0.998795988397886,0.1883781184308782,1.5166312489119635
0.12914146320243933,0.3753053234298543,-0.0401262910706083,0.7215794123399112,-0.035730386506946335,0.9984861804012637,0.17889658457216062,1.5168916882292858
0.12690704849999043,0.37560930093865286,-0.044663228469412404,0.7212820808712327,-0.04201464266037203,0.998136850188606,0.16940247901068944,1.5170926483827685
0.12466515556701467,0.3758995629488245,-0.049198594526484604,0.720956234558307,-0.048297896385320685,0.9977479991447584,0.15989615261510723,1.5172340171079177
0.12241583918730611,0.37617604860695153,-0.05373220971864105,0.7206018826353683,-0.05457989850487937,0.9973196302266522,0.15037795797831277,1.517315684139945
0.12015915483297078,0.37643869714283296,-0.058263894546104596,0.720219035468107,-0.06086039973499397,0.9968517479651632,0.1408482494125979,1.517337541233138
0.11789515867080701,0.37668744787505726,-0.06279346953965838,0.7198077045538352,-0.06713915069439255,0.9963443584669077,0.13130738294456962,1.517299482180307
0.11562390756871314,0.37692224021669024,-0.06732075526780677,0.7193679025216084,-0.07341590191453391,0.9957974694159777,0.12175571630985661,1.5172014028323058
0.11334545910212095,0.37714301368107955,-0.07184557234394148,0.7188996431323,-0.07969040384958843,0.9952110900756109,0.11219360894760307,1.5170432011176205
0.11105987156045552,0.37734970788777605,-0.07636774143351173,0.718402941278631,-0.08596240688644333,0.9945852312897997,0.10262142199474372,1.5168247770620291
0.10876720395361658,0.3775422625685755,-0.08088708326120196,0.717877812985154,-0.09223166135473677,0.9939199054848361,0.09303951828004921,1.5165460328083264
0.10646751601848416,0.3777206175736806,-0.08540341861811256,0.7173242754081905,-0.09849791753692189,0.9932151266707915,0.0834482623179545,1.5162068726361138
0.1041608682254456,0.37788471287798564,-0.08991656836894668,0.7167423468357238,-0.10476092567835306,0.9924709104429336,0.07384802030215445,1.5158072029816516
0.10184732178494331,0.37803448858748573,-0.0944263534592,0.7161320466872443,-0.11102043599740379,0.9916872739830783,0.0642391600989712,1.5153469324577706
0.099526938654041,0.37816988494581083,-0.09893259492235493,0.7154933955135498,-0.11727619869560618,0.9908642360608761,0.05462205124048613,1.5148259718738428
0.09719978154300835,0.37829084234088806,-0.10343511388707961,0.7148264149964991,-0.12352796396781929,0.9900018170350335,0.04499706491743766,1.5142442342558053
0.09486591392192238,0.37839730131173194,-0.10793373158442872,0.7141311279487196,-0.12977548201242317,0.9891000388544682,0.03536457397187496,1.5136016348662393
0.09252540002728353,0.37848920255536583,-0.11242826935504817,0.713407558313268,-0.13601850304153415,0.9881589250593986,0.02572495288957799,1.5128980912244985
0.09017830486864685,0.3785664869338749,-0.11691854865638196,0.7126557311632461,-0.14225677729124847,0.9871785007823667,0.0160785777922246,1.5121335231268855
0.08782469423526357,0.3786290954815932,-0.12140439106988374,0.7118756727013674,-0.14849005503190882,0.9861587927491935,0.00642582642931454,1.5113078526668737
0.08546463470273519,0.3786769694124253,-0.1258856183082265,0.7110674102594806,-0.154718086578394,0.9850998292798681,-0.003232921830156292,1.5104210042553727
0.08309819363967613,0.3787100501273053,-0.13036205222251912,0.7102309722980431,-0.1609406223004331,0.9840016402893682,-0.012897286006279539,1.509472904641032
0.0807254392143838,0.37872827922179414,-0.13483351480951952,0.7093663884055506,-0.16715741263293968,0.9828642572884141,-0.022566883517066816,1.5084634829305839
0.07834644040151546,0.3787315984938163,-0.13929982821885345,0.7084736892979172,-0.17336820808637302,0.9816877133841517,-0.03224133018754667,1.5073926706092193
0.07596126698876782,0.3787199499515392,-0.14376081476023053,0.7075529068178119,-0.17957275925711605,0.9804720432807709,-0.04192024025911904,1.5062604015609968
0.07356998958356041,0.3786932758213939,-0.14821629691066468,0.7066040739339449,-0.18577081683788035,0.9792172832800501,-0.05160322639917803,1.5050666120892782
0.0711726796197187,0.37865151855624246,-0.15266609732169054,0.7056272247403093,-0.1919621316281255,0.977923471281836,-0.061289899710994744,1.503811240937192
0.06876940936415628,0.37859462084368994,-0.1571100388265843,0.7046223944553747,-0.19814645454450558,0.9765906467844503,-0.07097986974387503,1.5024942293081183
0.06636025192355291,0.3785225256145448,-0.16154794444758047,0.7035896194212342,-0.2043235366313315,0.9752188508850286,-0.08067274450358872,1.501115520886193
0.06394528125102798,0.37843517605142846,-0.16597963740309193,0.7025289371027035,-0.2104931290710552,0.9738081262797864,-0.09036813046307214,1.4996750618568278
0.06152457215280595,0.37833251559753545,-0.17040494111492446,0.7014403860863739,-0.2166549831947709,0.9723585172642181,-0.10006563257340657,1.4981728009272466
0.05909820029487201,0.3782144879655461,-0.17482367921549413,0.7003240060796175,-0.222808850492737,0.9708700697332213,-0.10976485427508081,1.4966086893470256
0.05666624220961659,0.3780810371466925,-0.17923567555504016,0.699179837909545,-0.22895448262491525,0.9693428311811514,-0.11946539750953197,1.4949826809286475
0.05422877530246383,0.3779321074199802,-0.18364075420883913,0.698007923521916,-0.23509163143152742,0.9677768507018054,-0.12916686273097694,1.4932947320680499
0.05178587785848601,0.37776764336156626,-0.18803873948441266,0.696808305980003,-0.2412200489436305,0.9661721789883312,-0.13886884891852488,1.4915448017651811
0.049337629048996384,0.377587589854295,-0.1924294559287366,0.6955810294634067,-0.24733948739370523,0.9645288683330674,-0.14857095358858424,1.4897328516445476
0.04688410893812217,0.3773918920973942,-0.19681272833544483,0.694326139266825,-0.2534496992262657,0.9628469726273087,-0.15827277280756277,1.4878588459757536
0.044425398489352015,0.37718049561633077,-0.20118838175203158,0.6930436817987727,-0.25955043710848047,0.9611265473609981,-0.1679739012048621,1.4859227516940314
0.041961579572058365,0.37695334627283017,-0.20555624148704857,0.6917337045802566,-0.2656414539408106,0.9593676496223481,-0.17767393198616704,1.4839245384207551
0.03949273496798872,0.376710390275058,-0.20991613311729945,0.6903962562434003,-0.27172250286766236,0.957570338097385,-0.18737245694704066,1.4818641784839355
0.03701894837772507,0.37645157418796715,-0.2142678824950301,0.6890313865300224,-0.27779333728805333,0.9557346730694231,-0.1970690664868175,1.479741646938692
0.03454030442710844,0.376176844943811,-0.21861131575511386,0.687639146290168,-0.28385371086629246,0.953860716418461,-0.20676334962280268,1.4775569215876996
0.032056888673624495,0.37588614985282354,-0.22294625932223236,0.6862195874805909,-0.2899033775426744,0.951948531620507,-0.2164548940047803,1.4753099830016019
0.02956878761274911,0.3755794366140687,-0.22727253991805116,0.6847727631631896,-0.2959420915441826,0.9499981837468272,-0.2261432859298286,1.4730008145393916
0.027076088684248305,0.3752566533264586,-0.23158998456838928,0.683298727503395,-0.30196960739520906,0.9480097394631197,-0.23582811035744772,1.470629402368752
0.024578880278431338,0.3749177484999433,-0.2358984206103844,0.6817975357685104,-0.307985679928282,0.9459832670286135,-0.2455089509250016,1.4681957354863544
0.022077251742352925,0.3745626710668721,-0.24019767569965075,0.6802692443260033,-0.3139900642948057,0.9439188362950921,-0.2551853899634785,1.4656998057381083
0.019571293385961447,0.3741913703935278,-0.24448757781742997,0.6787139106417514,-0.3199825159758112,0.9418165187058402,-0.26485700851356303,1.4631416078393604
0.017061096488189202,0.37380379629183524,-0.24876795527773687,0.6771315932782382,-0.3259627907927146,0.9396763872945162,-0.27452338634203755,1.4605211393950375
0.014546753302981661,0.3733998990312444,-0.25303863673449695,0.675522351892703,-0.3319306449180871,0.9374985166839461,-0.2841841019584982,1.4578384009197278
0.012028357065261869,0.3729796293507892,-0.2572994511886768,0.6738862472352423,-0.337885834886432,0.9352829830848433,-0.29383873263239935,1.4550933958576993
0.00950600199682715,0.3725429384713239,-0.2615502279954059,0.6722233411468631,-0.3438281176049686,0.9330298642944493,-0.30348685441042395,1.4522861306028456
0.006979783312172383,0.3720897781079356,-0.26579079687109175,0.6705336965574895,-0.34975725036442806,0.9307392396950986,-0.31312804213418094,1.449416614518561
0.00444979722423842,0.3716201004825361,-0.27002098790052487,0.668817377483921,-0.3556729908498487,0.9284111902527068,-0.32276186945823354,1.446484859957534
0.0019161409500788812,0.3711338583366318,-0.2742406315439767,0.6670744490277424,-0.3615750971513859,0.926045798515179,-0.33238790886846065,1.4434908822814572
-6.210872835548948E-4,0.3706310049442741,-0.2784495586442866,0.6653049773731875,-0.36746332777512025,0.9236431486107427,-0.34200573170074794,1.4404346998806523
-0.0031617882347193984,0.3701114941251885,-0.2826476004339405,0.6635090297849537,-0.3733374416538758,0.9212033262462024,-0.35161490816001933,1.4373163341935955
-0.005705861640875527,0.36957528025808595,-0.2868345885421393,0.66168667460597,-0.37919719815803904,0.9187264187051138,-0.36121500733960127,1.4341358097263515
-0.008253206213582501,0.3690223182941533,-0.2910103550018571,0.6598379812551161,-0.38504235710638535,0.916212514845883,-0.3708055972409287,1.4308931540718988
-0.010803719633292842,0.3684525637707266,-0.29517473225688945,0.6579630202248953,-0.3908726787769056,0.9136617050997835,-0.3803862447935875,1.42758839792935
-0.013357298544252931,0.3678659728251454,-0.2993275531688889,0.6560618630790587,-0.39668792391763635,0.9110740814688975,-0.38995651587570185,1.4242215751230578
-0.015913838549514357,0.36726250220878837,-0.3034686510243926,0.6541345824501816,-0.4024878537574921,0.9084497375239761,-0.3995159753346624,1.4207927226216008
-0.018473234206059532,0.3666421093012916,-0.30759785954183494,0.6521812520371941,-0.4082722300170994,0.9057887684022207,-0.409064187008198,1.4173018805566502
-0.021035379020047727,0.3660047521249482,-0.31171501287854975,0.6502019466028619,-0.4140408149196309,0.9030912708049856,-0.41860071374579577,1.4137490922417002
-0.023600165442185305,0.36535038935929,-0.3158199456377608,0.6481967419712208,-0.41979337120163746,0.9003573429954012,-0.4281251174304629,1.4101344041906723
-0.026167484863226276,0.36467898035585067,-0.3199124928755604,0.646165715024963,-0.4255296621238867,0.8975870847959144,-0.43763695900084376,1.4064578661363722
-0.02873722760960621,0.36399048515311067,-0.32399249010787,0.6441089437027783,-0.43124945148218946,0.8947805975857549,-0.44713579847367485,1.4027195310488079
-0.03130928293921726,0.36328486449162256,-0.3280597733173967,0.6420265069966432,-0.4369525036182347,0.8919379842983148,-0.4566211949665982,1.3989194551533533
-0.033883539037328186,0.3625620798293177,-0.3321141789605656,0.6399184849490682,-0.4426385834304161,0.8890593494184525,-0.46609270672132375,1.3950576979487557
-0.03645988301265394,0.3618220933569922,-0.336155543974447,0.6377849586502936,-0.4483074563846563,0.8861447989797147,-0.47554989112713797,1.3911343222249843
-0.03903820089358202,0.3610648680139731,-0.3401837057836649,0.6356260102354392,-0.4539588885252275,0.8831944405614776,-0.4849923047447714,1.387149394080909
-0.04161837762456031,0.3602903675039617,-0.34419850230728916,0.6334417228816089,-0.45959264648557047,0.880208383286007,-0.4944195033306133,1.3831029829418053
-0.04420029706265066,0.3594985563110565,-0.34819977196571894,0.6312321808049441,-0.46520849749910276,0.8771867378154395,-0.5038310418612817,1.3789951615766844
-0.04678384197425766,0.35868939971595104,-0.35218735368754445,0.6289974692576337,-0.47080620941002654,0.8741296163486794,-0.5132264745585513,1.3748260061154316
-0.049368894032033386,0.3578628638123082,-0.35616108691639603,0.6267376745248753,-0.47638555068412586,0.8710371326182177,-0.5226053549146223,1.3705955960657648
-0.051955333811968665,0.35701891552330833,-0.3601208116177762,0.6244528839217898,-0.4819462904195591,0.8679094018868685,-0.5319672357177602,1.3663040143299847
-0.05454304079067336,0.3561575226183707,-0.3640663682858773,0.6221431857902883,-0.48748819835764273,0.8647465409444239,-0.5413116690782785,1.361951347221533
-0.05713189334285464,0.35527865373004547,-0.3679975979503792,0.6198086694958935,-0.493011044893627,0.8615486681042273,-0.5506382064548798,1.357537684481336
-0.05972176873899688,0.35438227837107594,-0.37191434218323194,0.6174494254245143,-0.49851460108746165,0.8583159031996654,-0.559946398681352,1.353063119293937
-0.06231254314325122,0.35346836695162853,-0.37581644310542095,0.6150655449791719,-0.5039986386745514,0.8550483675805804,-0.5692357959936172,1.3485277483034075
-0.06490409161154001,0.3525368907966881,-0.3797037433937138,0.6126571205766809,-0.5094629300765046,0.8517461841095954,-0.5785059480571354,1.3439316716290337
-0.06749628808988406,0.3515878221636175,-0.38357608628739004,0.6102242456442835,-0.5149072484118629,0.8484094771583641,-0.5877564039946669,1.3392749928807663
-0.07008900541295665,0.3506211342598786,-0.38743331559494987,0.6077670146162373,-0.5203313675068265,0.8450383726037358,-0.5969867124143777,1.3345578191744398
-0.07268211530287326,0.34963680126091207,-0.3912752757008067,0.6052855229303566,-0.5257350619059642,0.8416329978238362,-0.6061964214383078,1.3297802611467395
-0.07527548836822391,0.3486347983281736,-0.3951018115719603,0.6027798670245071,-0.5311181068829068,0.8381934816940706,-0.6153850787311883,1.3249424329699209
-0.07786899410335157,0.3476151016273242,-0.39891276876464726,0.6002501443330555,-0.5364802784510315,0.8347199545830428,-0.6245522315296114,1.320044452366272
-0.08046250088788771,0.3465776883465709,-0.402707993430977,0.5976964532832714,-0.5418213533741282,0.8312125483483901,-0.6336974266715465,1.3150864406223148
-0.08305587598654907,0.3455225367151551,-0.4064873323255438,0.5951188932916834,-0.5471411091770516,0.8276713963325405,-0.6428202106262166,1.3100685226027302
-0.08564898554920311,0.34444962602198603,-0.4102506328120167,0.5925175647603923,-0.5524393241563561,0.8240966333583838,-0.6519201295243113,1.3049908267640162
-0.08824169461121024,0.3433589366344141,-0.41399774286971336,0.5898925690733342,-0.5577157773909146,0.8204883957248622,-0.6609967291885572,1.2998534851678571
-0.09083386709404911,0.3422504500171422,-0.41772851110015036,0.5872440085924995,-0.56297024875252,0.8168468212024785,-0.6700495551646319,1.2946566334942062
-0.09342536580623158,0.3411241487512704,-0.4214427867335689,0.5845719866541087,-0.5682025189164651,0.8131720490287231,-0.6790781527524199,1.2894004110540769
-0.09601605244451496,0.3399800165534707,-0.4251404196354447,0.5818766075647387,-0.5734123693721093,0.8094642199034154,-0.688082067037618,1.2840849608020266
-0.09860578759542124,0.33881803829528523,-0.4288212603129692,0.5791579765974069,-0.578599582433419,0.8057234759839684,-0.6970608429236772,1.2787104293483396
-0.10119443078662024,0.3376381999997854,-0.4324851599215132,0.5764161999876084,-0.583763941249493,0.8019499608805646,-0.7060140251640897,1.273276966970891
-0.10378184029328189,0.33644048895067247,-0.4361319702710647,0.5736513849293087,-0.5889052298150615,0.7981438196512561,-0.7149411583950129,1.2677847276266923
-0.1063678734307066,0.3352248935797246,-0.4397615438326442,0.570863639570891,-0.5940232329809673,0.7943051987969775,-0.7238417871682257,1.2622338689631116
-0.10895238636600078,0.3339914035733046,-0.4433737337446954,0.5680530730110604,-0.5991177364646217,0.7904342462564796,-0.7327154559844252,1.256624552328759
-0.11153523416845344,0.332740009870859,-0.4469683938194556,0.5652197952946988,-0.6041885268604396,0.7865311114011792,-0.7415617093268553,1.2509569427840315
-0.11411627081303453,0.33147070468487067,-0.4505453785492953,0.5623639174086812,-0.6092353916502445,0.782595945029929,-0.7503800916952579,1.2452312091113156
-0.11669534918425623,0.330183481520898,-0.45410454311303866,0.5594855512776437,-0.614258119213656,0.7786288993637042,-0.7591701476401594,1.2394475238248353
-0.11927232108039316,0.32887833519770043,-0.4576457433822563,0.556584809759708,-0.6192564988384477,0.7746301280402045,-0.7679314217974778,1.2336060631801407
-0.1218470372180788,0.3275552618674406,-0.4611688359275341,0.5536618066421614,-0.6242303207308765,0.7705997861083812,-0.7766634589234542,1.227707007183233
-0.12441934723727821,0.3262142590359584,-0.4646736780247154,0.550716656637093,-0.6291793760259905,0.7665380300228748,-0.7853658039299004,1.2217505395993187
-0.12698909970665057,0.32485532558310964,-0.4681601276611158,0.5477494753769876,-0.6341034567979023,0.7624450176383764,-0.7940380019197626,1.2157368479611843
-0.12955614212930322,0.3234784617831635,-0.47162804354171484,0.5447603794102727,-0.6390023560700393,0.7583209082039047,-0.8026795982230022,1.2096661235771882
-0.13212032094895182,0.3220836693252489,-0.47507728509531744,0.5417494861968252,-0.6438758678253623,0.7541658623570019,-0.8112901384327803,1.2035385615388623
-0.1346814815564869,0.3206709513338467,-0.4785077124806926,0.5387169141034303,-0.6487237870165531,0.7499800421178482,-0.8198691684419551,1.197354360728114
-0.13723946829695874,0.3192403123893168,-0.4819191865926788,0.5356627823992032,-0.65354590957617,0.7457636108832981,-0.8284162344798722,1.1911137238240324
-0.13979412447698789,0.31779175854845304,-0.48531156906826567,0.5325872112509629,-0.6583420324267769,0.7415167334208294,-0.8369308831494638,1.1848168573092772
-0.14234529237260687,0.31632529736505893,-0.48868472229264814,0.5294903217185638,-0.6631119534910341,0.7372395758624172,-0.8454126614646374,1.1784639714760565
-0.1448928132375415,0.3148409379105348,-0.4920385094052495,0.5263722357501861,-0.6678554717017596,0.7329323056983227,-0.8538611168879562,1.1720552804316842
-0.14743652731194065,0.31333869079446774,-0.49537279430571696,0.5232330761775826,-0.6725723870119552,0.7285950917708037,-0.8622757973686066,1.165591002103706
-0.14997627383155673,0.3118185681852173,-0.4986874416598888,0.5200729667112827,-0.6772625004047971,0.7242281042677444,-0.8706562513806497,1.1590713582445948
-0.1525118910373921,0.3102805838304845,-0.5019823169057297,0.5168920319357552,-0.6819256139035916,0.7198315147162045,-0.8790020279615488,1.1524965744360052
-0.1550432161858115,0.30872475307785796,-0.5052572862592403,0.5136903973045277,-0.6865615305816978,0.7154054959758851,-0.8873126767509735,1.1458668800925818
-0.1575700855591291,0.3071510928953269,-0.5085122167203324,0.5104681891352654,-0.6911700545724068,0.7109502222325212,-0.8955877480298678,1.139182508465317
-0.16009233447668061,0.30555962189174946,-0.511746976078676,0.5072255346048073,-0.6957509910787888,0.7064658689911877,-0.9038267927597875,1.1324436966444515
-0.16260979730638409,0.3039503603372678,-0.5149614329195161,0.5039625617441614,-0.7003041463835001,0.7019526130695293,-0.9120293626224963,1.125650685561907
-0.1651223074767951,0.3023233301836603,-0.5181554566294566,0.5006793994334577,-0.7048293278585503,0.6974106325909095,-0.9201950100598109,1.1188037199932583
-0.16762969748966808,0.3006785550846171,-0.521328917402214,0.4973761773968612,-0.7093263439750287,0.692840106977483,-0.9283232883137027,1.111903048559219
-0.17013179893302277,0.2990160604159331,-0.5244816862443389,0.49405302619744396,-0.7137950043127931,0.688241216943184,-0.9364137514666333,1.10494892372666
